datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2026-05-14 17:00:00+00:00,2316.35,2319.33,2296.57,2308.18,20630.7928,47621166.062352,245246,9533.0677,22007535.478031
2026-05-14 18:00:00+00:00,2308.17,2316.78,2303.0,2309.63,11885.1714,27471219.692692,122356,6161.9412,14244091.84747
2026-05-14 19:00:00+00:00,2309.64,2312.22,2297.5,2298.34,10168.4499,23420738.586001,105489,4176.2135,9618269.864751
2026-05-14 20:00:00+00:00,2298.34,2301.43,2288.7,2298.08,8543.8195,19597729.074634,91649,3928.0909,9012787.198151
2026-05-14 21:00:00+00:00,2298.08,2300.27,2290.0,2297.19,6869.1293,15769403.499381,61260,4147.0438,9520945.527846
2026-05-14 22:00:00+00:00,2297.2,2301.67,2295.2,2298.16,4426.4912,10173315.044262,59129,2427.2784,5578800.095288
2026-05-14 23:00:00+00:00,2298.16,2298.16,2280.18,2283.25,8785.0381,20113056.735551,78612,3349.9176,7671386.249445
2026-05-15 00:00:00+00:00,2283.26,2300.29,2281.78,2291.39,9357.0866,21433842.813917,119172,4470.2891,10239076.172626
2026-05-15 01:00:00+00:00,2291.39,2294.74,2274.06,2275.45,14053.4348,32093708.586177,129530,3715.1701,8487862.474103
2026-05-15 02:00:00+00:00,2275.46,2279.26,2260.45,2276.37,21187.1974,48087551.787995,167740,6337.321,14386682.876138
2026-05-15 03:00:00+00:00,2276.37,2279.64,2267.98,2273.34,12349.3,28075451.625884,82915,2747.0877,6244939.920057
2026-05-15 04:00:00+00:00,2273.35,2273.91,2262.74,2263.33,5390.7915,12227413.536069,72287,2136.9903,4848199.478799
2026-05-15 05:00:00+00:00,2263.33,2267.0,2237.95,2245.41,25297.9003,56916319.260713,190274,9763.9436,21964433.167394
2026-05-15 06:00:00+00:00,2245.4,2256.92,2243.8,2255.35,8254.6943,18582805.247382,97395,4264.9435,9601477.515183
2026-05-15 07:00:00+00:00,2255.36,2271.64,2253.63,2265.11,11363.6377,25732894.796833,90084,5998.1905,13582069.537422
2026-05-15 08:00:00+00:00,2265.11,2265.42,2250.0,2257.56,10928.0066,24668468.715352,109589,5358.3513,12095798.154164
2026-05-15 09:00:00+00:00,2257.56,2260.0,2250.82,2254.5,5542.7633,12500424.172039,85415,2781.0476,6272423.347573
2026-05-15 10:00:00+00:00,2254.5,2264.49,2252.35,2262.44,7868.504,17768064.679125,94920,4104.4942,9267222.095263
2026-05-15 11:00:00+00:00,2262.44,2263.95,2257.26,2257.57,6432.378,14535738.693068,58824,3180.4316,7187024.287691
